"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Dominica","DMA","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","32.9466724114815","31.2606025297038","32.040614685096","29.947023363524","29.6818166113446","30.1848316362652","31.543142439122","32.3560334188627","33.111178625222","33.0030539922803","32.3526381859262","33.8934682810215","35.6842911174766","37.1288575376329","39.147949247253","38.77516609211","38.8153672260759","37.9733635814385","36.7004119945684","35.4954515437471","36.7427723878678","38.5474483104621","38.7822656323147","38.5473927027115","39.1221262079012","38.3954904079373","38.587251351249","38.7577091371796","38.4774718178945","37.465999064117","36.8348345853098","36.7374661183518","38.5058228900089","40.0585965495482","38.703168349984","41.1695049379482","40.0883187218061","39.6288923836765","39.8589538742735","40.5053759937605","40.6177353285618","40.5788630015897","42.6722662595243","39.4978536518047","38.6800845085233","38.9844775654964","38.0455251401331","40.1246851683262","39.6644191995417","",
"Dominican Republic","DOM","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","17.5203783838181","16.4619583759809","17.0591653279557","19.0125583462992","15.614323674554","14.6345185411262","14.346062859074","13.2974467156471","13.9677280996258","12.9276711676564","9.86767302900549","10.681517471748","10.7279627393479","10.9254989873772","12.5968044002767","13.4005249156386","14.1215506613294","14.3205246149128","12.0410831285609","8.71746967543966","12.5779568187165","12.6359960426395","12.0024206649644","12.1516626110087","11.7517369339026","12.9860655180824","12.6712781668097","12.9632217408404","13.8025401183318","14.7659107316083","14.5818964369689","13.2418305751113","13.8371774250512","14.8944167303813","15.27992833626","16.4944656206091","15.5131175963648","14.0219284774669","13.8469365003007","13.7337381150376","14.5426820882834","15.0291855037575","15.04112524287","17.5783889930039","14.902935976043","15.1624661348405","15.2091862890194","15.4583213309448","14.6606285323912","",
"Algeria","DZA","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3332745615594","10.8611650098971","16.8495655298462","12.2689915609685","12.4014033203356","12.0141991977956","12.1648676164773","12.1357530243204","11.9888709734769","16.0072416249594","16.0462876710133","15.5755415188281","15.7400806580773","16.3369526499804","16.0084461992368","14.1244823411822","",
"Early-demographic dividend","EAR","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.8624855559969","15.2693694908035","15.4151040360678","16.0578470344151","15.6325248951796","16.1275269260019","16.7399880447815","16.5610562793363","16.8453313371303","15.0097102129114","15.4975842348542","","","","","","","","","20.1737731654587","18.6446428408537","20.4332446399781","20.7074054291833","21.1391456420905","20.8445018038429","20.0997662220244","19.2171328807224","18.8556728012949","19.0284387508157","19.3133061502049","","","",
"East Asia & Pacific","EAS","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.2717813984892","13.768836273995","18.5015678523748","14.8267754720465","14.583959941242","14.116512210674","14.2641512416024","14.8290820950476","14.7411278264046","17.8214996165116","17.8375747056372","17.5808083733633","17.7767761357128","18.4122895849595","18.2755419921854","16.6667063695602","",
"Europe & Central Asia (excluding high income)","ECA","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.0862054465788","20.2179015065015","","","18.1499569804219","","","","","","","","","","33.2763167716912","28.5087540704777","28.307296872995","29.6251003478611","28.6442870997102","28.1159261341412","28.1956637753217","26.5114680755705","26.3710515122271","26.2380247024557","28.2722367480061","28.2433641688597","27.8648190039001","",
"Europe & Central Asia","ECS","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","26.1654772656946","27.0064884916545","27.4904694676943","28.2804941700939","28.5942740558253","28.5919692053692","28.7033650245734","29.4828041927132","29.9280970154928","31.4955724205779","30.9330503120254","30.7327016812746","31.7798644660842","32.0029928770784","31.9012315043776","31.5412127766733","31.5144928949012","30.2725534095848","31.7398874042853","32.0056650745714","31.648409113722","30.9424290064615","33.1672466217036","34.6291783412206","34.5783172022854","32.7167633679758","33.8520207619764","34.171960876608","33.9652366562377","33.9490718475026","33.5094826926231","33.3215364297385","34.1798093109292","34.2335748231255","34.5269850845865","34.8234148772508","33.649863345088","34.4684278672567","34.142291444777","34.2967583533563","34.5473271494626","34.406976370135","33.958361771654","33.9357440221671","33.6255780140833","34.0059353910402","33.9549526595276","33.9520687248829","",
"Ecuador","ECU","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.8021117038509","19.5728906842302","",
"Egypt, Arab Rep.","EGY","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","37.4062488222214","32.8282074993288","39.476729314608","38.0355790292534","34.4289066463724","","48.1298113023253","40.5682223013894","39.9022556390977","37.8164556962025","34.9222520107239","33.6507936507937","30.1029126213592","30.6996753246753","27.6948051948052","23.0469728601253","29.3928888888889","32.6513299784328","34.8311855670103","36.9085714285714","34.7676470588235","28.6625980819529","26.0060172997367","","","","","24.349696489839","25.4311377245509","24.6404286008654","24.2916620241411","28.1389833252388","27.1170918367347","27.6239352317141","26.9200729226636","24.7838223106249","21.9307417402086","20.2282199796979","21.4163083207912","19.8767136150235","20.9886247391464","","","","","","",
"Euro area","EMU","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","24.7922576944743","25.7567266982302","26.1649172791893","26.4835173464628","27.4017096293144","27.9266659947517","28.2783671169943","28.5724920439043","29.7729421566795","29.9927969718184","30.9135713633914","31.4726229426136","31.3900434450758","31.5913991573336","31.9864191697906","32.091134938388","31.7691116450177","31.8527434114885","30.9952575959315","33.2629935180987","33.709531229924","33.7535207207849","33.8248140412532","37.2613549064725","37.5907238474478","37.8274382142775","36.9691851133812","37.3645938391212","36.7593548699521","36.3406594864689","35.9193353795845","35.849289963726","35.3623346298548","35.4559795834905","35.764419560437","35.6600700097922","35.844148909507","35.9296852562985","35.9979264726132","36.1702874626283","36.8788065549691","37.3984036106568","37.3124642665329","36.9617671264739","36.858441668582","35.8885321338713","36.0020311502942","35.9322222661918","36.1424894615301","",
"Eritrea","ERI","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","17.9439176504641","18.1615914322887","18.0437834293399","19.0845768524027","18.8545688719422","20.6287888542203","21.5344638182287","22.0346871343758","21.9733642881955","21.8630257200838","22.9488342835413","23.7533682728955","23.5390561248794","24.908196000373","26.4558240895307","27.7073565785066","27.4699261872759","28.8406727162536","27.9504375342929","28.5077010789389","29.1560115654311","29.0660767903734","28.4044068541242","","","","","","","","","","","","","","","","","","","","","","","27.1885680546913","27.9279855791646","28.0384932194877","29.4228431264194","",
"Estonia","EST","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.0830838841251","36.0655114036256","36.1206927090782","35.8126597536561","34.4356794994241","33.5842388860668","32.8764464756252","33.6794254580969","34.1268826564488","33.8533764242836","32.1900122275146","33.2937084943323","33.6045836271611","33.8709731771403","38.5519071238767","35.9179363986535","33.7813366899207","34.1285289318636","33.8944170691178","34.6499485789915","35.6059866527474","35.5569799580741","35.0379090640639","34.9783613366284","35.69701600553","36.1064764301178","",
"Ethiopia","ETH","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.2658003093269","9.57940481785075","7.42622073672265","8.35238590753384","9.6834215258557","12.0754700792122","12.5691448313356","14.0860712071601","15.8468473718991","16.0407494648937","","11.7799227192722","12.7548413577616","13.0642932752775","11.904046384769","10.9364647378013","8.87143240493906","8.26738260053514","10.1431001761295","9.40188635516537","10.7618375171957","10.8764740793191","11.0704406589647","10.4402875798581","9.73745298640636","9.94334434408776","9.35821999243861","9.44482816270803","8.97336366776418","7.78822480003352","7.10462655545586","",
"European Union","EUU","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","25.9618366236801","26.3557120387658","26.6036741931538","27.6417104290079","28.2160440709291","28.5557875623192","28.7931423044522","29.9115638908219","30.3449607073885","31.120248921575","31.6277054820091","31.6860954842991","32.0951834701362","32.527518401454","32.7428678185691","32.3589363516992","32.5119155616437","31.7015560606976","33.7430076189334","34.1580486987416","33.920349996271","33.9225736012419","37.1792431263224","37.6604545676042","37.5525672423394","36.8173939308698","37.1685398433597","36.5924452641115","36.1183855344915","35.6565299794255","35.6320913642718","35.151042333867","35.3360368453188","35.5668427991647","35.6315171286395","35.6795389536811","35.587021065946","35.6648837155309","35.8321549491021","36.4748607054687","36.8993906649754","36.8671903731947","36.5553504082873","36.4661222422798","35.676272809919","35.7960027091301","35.7490370956778","35.934516962973","",
"Fragile and conflict affected situations","FCS","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","25.115571297148","25.8083087900336","24.8908644886778","26.3635395066803","29.1166068311892","28.7921301823053","26.9068356890587","25.9281060852076","25.9770067717717","27.1604922670422","26.9981642390578","27.0646185398632","27.3977062548206","28.4534873546878","29.7685627930951","28.3581792953947","29.5183259748378","29.7324359548606","29.6201498782923","29.8210882993626","30.939262327841","31.3918875389705","31.1767325142485","39.938507747415","40.3710705994142","39.5886541463987","39.2375118282783","38.1386113649973","40.0983568109526","37.9677517493155","38.2635399970368","37.6279250604617","37.4261454540873","37.5955600624214","37.7716212542728","37.4117986657544","37.3845005533678","35.765652252857","35.2577560685223","36.7266336023596","37.1931534991071","37.5433753750226","37.5312353489901","37.3739858551931","37.6267711177926","36.7055381991242","36.7425086093169","36.6425962676984","35.1293094392739","",
"Fiji","FJI","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.7868686868687","24.4392752203722","24.9379124696075","25.218632309217","25.7625977329692","25.3924717600779","24.4339180503482","","","","","","","","24.5748226119196","24.1289682539683","25.6627239236157","","","","24.3650066416798","25.3575957861965","25.0670322733988","25.3909683380951","24.8305313068382","25.6566355923533","25.6979640414781","27.2286335314833","26.2378048405692","24.8679063396508","21.4557484193082","",
"France","FRA","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","32.197179444276","31.3739474456109","33.0358266205339","33.0264409301144","34.7664644316824","34.4194996334354","34.3804533230217","35.772170891398","37.5276251344099","38.0894610162864","38.4875955181795","38.6986038941843","39.1434516064092","39.4457750203504","38.8235992147038","39.2124113121549","38.4744301953236","38.0985783717363","38.1826946903053","38.6280608298144","38.3554552587485","38.325854240563","38.5493994600929","42.5697688449141","43.585548118371","43.5758061908589","43.1644889843597","43.6609876238313","42.8072109483053","43.070276947081","42.3548127663621","41.8475641241063","41.8050502958007","42.1489264711295","42.5358642232155","42.0068405653769","41.9655888936849","41.4211365084677","42.896291715135","42.5986788569008","43.4444433273778","44.4426548598165","44.5691505815752","44.2874739814559","44.0962003536949","44.5885544492047","44.2636713146753","43.2083146164212","43.249524504312","",
"Faroe Islands","FRO","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.9861080445731","12.7906766907636","12.1918987445785","12.0296648009519","14.504926069989","17.7885348206134","28.688964428987","28.3738179322626","27.1437571554289","31.388645495038","44.6886455753867","38.3185555156997","27.1810408855513","",
"Gabon","GAB","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.7921686297394","29.8577367055226","25.6652848775731","20.0751681373457","17.392060572169","17.6545271161171","16.7820062631389","19.4073418934518","","",
"United Kingdom","GBR","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","31.2854497898728","29.4284550983536","33.3408933694703","34.4134926881051","34.0625724217845","33.1728729047316","31.3370974463785","30.9450873883826","33.4903351337121","33.9606444060427","35.9752250571547","34.7404497199699","34.6751367647991","35.0023999937049","33.9591188147527","32.6095204675797","32.3035700674848","31.540373372497","32.6096807883406","33.01500387366","32.4523558028475","30.5948280003504","31.6075233898196","30.4318423680423","30.1780856044452","30.6141709138817","31.8325423362095","32.3204122959394","33.0352298588985","32.6721966195077","31.6325810527448","31.3625721247331","32.4801651049482","33.4841561069291","33.2205384628928","33.4870239038436","34.2172519565261","31.896578298397","38.1208228533149","33.2719979347221","32.611169688995","33.4093817879659","32.6039009424559","32.7254585027377","33.138471059258","33.7185399374292","33.5885171865083","33.2684634256543","33.0729763702339","",
"Georgia","GEO","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.51170697682163","10.3838697169446","14.0793431249863","13.4824077577109","13.3959285197664","14.2840595058827","15.1115373089601","14.7103004291845","14.2221599467545","21.1842065083517","22.4173687063825","24.4795103662826","27.2781838082124","26.1065588810426","25.5532080507061","23.0665945668512","24.4835882521479","25.2140315051437","25.9478685417111","25.9430021848091","27.6410785324886","28.3870967741935","28.428471895117","25.8469844885806","26.3508643135269","24.8624141657673","",
"Ghana","GHA","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4688735005526","14.597518711414","11.900566382732","16.982541773198","","","","","","","","18.1061131001006","18.0096066472924","19.7668200073461","23.7121460055721","23.6884692085609","13.5938801979392","15.6668718626601","15.6941534759169","15.418490672829","16.6915374696386","19.3717131890671","19.3392683497525","14.2262590306295","14.2150316958081","14.5298039736551","14.1589435885119","14.5205311154194","15.0692894867791","14.6948053743344","13.7545073589023","",
"Gibraltar","GIB","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.4825213704913","16.9190570860551","14.3507971662958","12.0501618101131","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.4440227132059","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6605087313737","","12.3941486206331","","",
"Equatorial Guinea","GNQ","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.8875950722638","36.8489170966677","34.5064459306067","33.3725624545602","26.6458526716015","28.3073563469647","27.9489643145056","25.0110410233655","24.2062020364203","26.3646574648791","16.8112858452036","17.3967020065656","19.7974178485206","18.5889416219468","14.0556010098625","",
"Greece","GRC","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","19.4478315362947","18.5766128368874","18.9006800849272","19.6223750291961","21.0446163723558","21.3034466199071","21.453466468232","21.171636972819","21.6550914284569","20.5822972273897","23.3293109767819","26.9006327693514","24.8672507225329","24.5900226343227","25.7400476485059","26.6004377496866","24.9921785857915","22.2098686898917","23.8648987827152","","","","","33.944527893349","35.1379848429262","37.5670640394479","38.8064896074209","38.9905792362418","40.9714096008478","39.1724138003537","38.4428644907104","37.4338538949936","37.47086763547","37.9954434578133","37.8217235634694","38.9441795065689","39.1176690942149","37.3912502302142","40.0068658412041","43.0469564196367","45.6501272243289","47.2753665437766","45.1008885464653","46.0750262930481","48.0617759987588","46.9561436108094","47.2388604539524","46.8042632004936","47.3523812378767","",
"Grenada","GRD","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.87943404625537","9.00209452495642","10.103598622654","8.9279905308381","7.6080916721517","8.3657781309098","8.84502250032394","8.92496352807405","9.53170332739694","10.3238471524641","10.1544564116353","12.1858859291436","12.6952143603472","12.4418004957894","12.3171708029656","11.9360043881605","12.7059320037599","12.8512587981495","12.0531437230944","11.0487357838323","11.2508952061192","11.5886315232722","11.6536287653464","11.67480802316","12.0020682737772","11.4627752377086","11.8387075252981","10.1970855007029","11.7135190509779","11.6000332722396","11.0462727504658","",
"Guam","GUM","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","20.8040111268066","21.3273110689593","22.3528060424668","22.2021488265037","22.276753029268","23.2440932603613","23.1679057567431","23.5594799963171","24.4543336742613","25.1247229539991","25.336241136062","24.6176455912549","24.4857949503037","25.0223527481384","25.1230219796946","25.2140708984119","24.8271808448","24.7813296914109","23.784047081525","23.8119223421104","23.4908079372158","23.5797479085978","24.3015822173791","26.1070709375963","26.4047334179304","26.4930839378448","26.5459263523259","26.6485233736117","27.2829786475191","26.6262912935318","25.3800822399843","25.0801337003412","24.99873247404","25.6650077645621","26.100353948498","26.1769881132569","25.7999270878473","24.4906398625026","25.4083911253509","25.1915150421367","25.6274163672984","26.6058188542947","26.4507259238934","26.2735221011966","26.0779005860184","26.6456846844281","25.9733731024638","26.0009575224711","26.0715798891393","",
"Hong Kong SAR, China","HKG","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","12.7833133738053","13.243836342128","13.4364427259546","13.7144128113879","14.4065287242778","14.2827198048134","8.38003592195271","8.91012628542819","9.42754313493736","9.16443209147667","","","","","","","","","","","","","","","","","","","","","","19.9554957435278","20.7539959444608","20.7489738630315","21.1096040487086","22.0651773879209","22.7434665983784","20.4203645292531","20.5549207112929","20.8951305715526","21.186906822638","22.3379430792634","23.1134335421745","23.363155171353","","","","","21.7665816209546","",
"Heavily indebted poor countries (HIPC)","HPC","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.4946704659275","14.1677973071165","14.3086261122233","14.0111469852952","13.5018792391486","","","","","",
"Croatia","HRV","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.951937669793","40.6940249188766","38.5190624604082","37.439362346675","37.2312032383875","37.1415801760437","37.3826890964376","36.7367478184604","36.4825451393265","35.6983283195163","34.8590156293071","36.4187025053142","36.0490310124058","36.5129948376748","37.8654221063095","39.3955002902171","39.2728813113827","39.1625901599261","38.3216492023666","37.9682515802615","",
"Haiti","HTI","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0756639338324","45.1546642699065","45.8787703119699","45.5445514025116","41.4484887559854","41.3708904631296","38.4094171073602","37.4490495860409","37.5843240490736","38.0305105383858","36.7835012046471","35.8605458493154","35.3836253530465","35.1605290080462","34.7513232925957","35.1666817298911","37.6882558574767","39.8622014602208","39.6719306188992","37.9604740104565","37.2620272462835","40.3265376789639","40.1300174098465","40.0484928557665","40.2096018411615","40.602705677954","39.7405953490863","38.4308332148027","37.6941876634868","37.8262038194551","",
"IBRD only","IBD","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3126721601613","15.9361906530325","19.9900968107622","17.8810495209085","16.734770351786","17.7155408895299","17.9595454972664","17.9411109339151","17.6858718407962","19.6903500558375","19.6676646863472","19.4100926596363","19.327756955254","20.0539837284513","20.5923427507323","18.8908635370507","",
"IDA & IBRD total","IBT","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.2417471915069","15.836395375552","19.7900470035126","17.7746337183898","16.6177951937742","17.6191039387207","17.8931464931761","17.8929996272986","17.6227538752922","19.5599134963538","19.4939345223627","19.2170838510667","19.1595329704883","19.8616069212567","20.4115086014356","18.7529349062398","",
"IDA total","IDA","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","13.9132340052585","15.0146592827317","16.9966380276429","18.1688748269725","19.1896138154875","19.1155507161756","19.2473401916821","22.0137765648516","22.897655883835","25.4742998870935","21.4899232969886","21.0468183495799","21.5082913291398","21.4810263426829","20.7945905199525","19.8538819663042","16.950870062095","17.4017119987654","20.2283059266697","18.6480381199929","19.4875031023397","17.0776630668472","18.1555267821099","17.6918603845293","16.9535157951661","18.137718939652","16.466714482343","18.0599793622371","","18.6987029268879","17.4443672511438","17.323473226498","18.3655094623452","","","","19.7878439982375","15.1082541024723","14.4568585070123","15.3955398848223","15.4684373169948","15.0049455622559","14.6165291085025","12.9666993353049","12.4738232736136","12.1766475709039","12.9932846600446","12.3485384635857","10.5406338746799","",
"IDA only","IDX","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8106951515667","13.682891738518","14.1880849033552","13.7248908223667","12.9955850931805","13.4096683056405","12.8408222894883","","","",
"Isle of Man","IMN","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","9.42202080422535","10.656893486178","11.055237912681","10.8004420673715","11.3773358652369","11.521324797042","10.8259822322681","11.1410468540368","11.4843342420402","11.1785338545436","11.5877722393229","12.52714589577","13.0579294483758","13.0675911573342","12.8478702797795","13.5436918607537","12.4259427393062","12.8849602416065","12.8183816979894","11.4755558481448","11.8923278211559","12.1640765864734","12.2382452664922","11.9601198768445","10.9903700515787","11.7032891029828","11.7034288839171","11.0400508601551","11.5941347101674","11.8531218372183","12.0829219683708","12.3350942451524","13.3167898342876","14.4395957808882","12.7597307966559","11.420288591931","13.1835965373936","11.4959960090891","12.599872776486","12.6089934124693","11.550620644555","12.4152095425778","12.8510169890546","12.7267619005257","13.1885329486481","","","",
"Not classified","INX","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","27.3941639571665","27.5069551627834","28.1849206865017","28.0598347587159","30.6598826666831","29.682187637986","29.1649972039949","29.1702088571993","32.0788865624875","33.1942644010697","35.3863232463424","37.3261026442971","37.5968260038205","36.7762539785502","36.1121105513853","36.188490615765","36.1276166876293","32.5329586368483","32.2584210128185","32.8450431766501","33.2586630700092","33.1154615903124","33.7761930867869","35.1097943451584","35.1858881476305","34.3752023123561","33.418384899101","33.1998782591244","32.940650538292","30.769095055062","29.7272963653393","30.0611915957464","31.1466813399935","32.1943781857403","33.7557312366551","33.22462560346","31.922763105498","30.8844311221787","30.9597272564372","31.9026223874704","32.3010803932186","32.6360586356659","32.549967217838","25.948991370987","26.2031280446573","24.8715223642608","24.4674130923984","23.7877325744163","21.7575243772066","",
